1429,222,80,90,臣
1415,300,112,86,等
1404,379,132,71,不
1414,460,121,115,勝
1437,581,81,71,憂
1407,656,134,142,悶
1452,797,76,92,之
1428,873,100,130,至
1288,160,115,109,大
1295,263,90,72,王
1311,344,85,90,大
1304,430,92,92,妃
1304,521,116,108,殿
1294,635,135,106,證
1282,735,134,107,候
1333,835,74,75,未
1314,904,102,138,寧
1186,191,103,128,中
1190,300,122,97,又
1207,371,62,114,行
1199,490,83,113,素
1173,600,117,122,膳
1177,705,104,69,則
1178,767,108,107,前
1181,868,106,128,頭
1193,978,71,68,日
1043,189,134,110,子
1060,305,95,89,之
1074,393,62,126,多
1022,523,153,93,必
1072,605,68,95,有
1041,718,118,108,添
1065,829,103,107,傷
1099,921,64,115,之
915,179,119,125,患
917,311,132,134,雖
935,450,89,64,以
922,506,90,112,事
920,623,114,101,理
922,720,98,87,言
932,827,83,131,之
593,291,138,133,添
610,431,109,84,傷
653,516,71,89,之
623,578,113,131,患
641,700,83,97,在
615,805,120,66,所
640,879,89,85,必
644,945,105,94,至
458,222,115,94,伏
461,305,127,157,望
483,450,94,73,姑
486,872,126,96,退
522,971,85,86,日
340,205,90,93,不
335,306,100,68,以
353,369,92,109,待
347,563,100,89,平
370,661,111,117,復
364,785,93,72,何
366,853,97,81,如
377,932,98,66,臣
372,999,108,59,等
275,221,81,64,已
222,278,104,91,將
222,366,79,72,此
232,434,67,91,意
296,516,61,104,稟
305,614,58,57,白
236,680,91,186,耳
