1324,202,140,96,以
1315,309,141,103,億
1336,555,128,134,數
1335,670,127,143,計
1347,852,114,119,焉
1173,209,163,114,冠
1185,336,117,158,帶
1183,491,135,123,搢
1186,612,120,133,紳
1149,731,155,118,之
1185,846,148,106,人
986,201,149,113,環
990,317,158,144,橋
997,444,144,127,門
989,563,147,97,而
984,672,167,126,觀
998,800,142,119,聽
991,899,139,145,者
721,266,63,86,領
725,351,50,73,進
727,434,74,54,曰
729,482,44,40,近
728,529,52,58,來
720,599,61,50,累
725,650,43,32,日
718,675,66,39,不
723,727,49,41,得
705,775,81,55,瞻
715,840,72,47,望
734,897,61,52,矣
725,941,54,38,昨
749,977,20,39,日
644,277,59,64,喜
647,349,63,47,雨
650,403,46,36,而
653,447,39,40,日
638,485,53,65,氣
639,558,58,57,凄
630,623,92,78,冷
578,207,43,103,氣
560,321,74,102,候
578,421,49,57,如
573,476,51,51,何
480,203,53,70,上
455,273,80,37,曰
478,326,60,57,無
477,386,70,79,事
470,464,64,51,領
493,534,62,39,曰
407,207,47,45,大
402,259,52,40,王
405,309,42,42,大
397,365,66,49,妃
407,436,39,45,王
408,491,45,39,大
386,533,79,54,妃
403,589,40,29,平
390,624,59,39,安
332,554,30,29,日
319,585,46,57,無
317,641,55,35,大
315,682,44,43,段
322,730,47,47,變
297,779,74,64,通
328,834,26,51,事
325,885,30,22,而
318,922,40,48,有
297,976,69,37,故
239,576,64,45,會
220,628,69,51,雖
238,672,43,52,未
223,729,57,53,緊
227,781,55,63,重
249,844,32,45,有
240,889,49,43,可
237,934,50,32,達
256,964,23,45,之
