796,245,56,66,前
789,314,72,44,排
786,367,67,60,仍
797,429,58,65,用
796,486,72,79,秩
713,162,66,49,排
714,208,62,53,案
728,253,47,65,床
722,317,59,45,三
721,361,55,36,坐
723,452,76,67,題
739,512,39,45,立
744,552,40,44,卓
733,604,51,34,二
734,644,53,43,坐
655,161,51,51,紅
656,213,57,48,漆
654,257,59,53,案
662,310,48,35,一
659,347,62,54,坐
660,456,62,57,黑
678,518,45,43,漆
670,560,55,58,案
673,616,56,28,二
671,648,63,42,坐
694,724,77,102,幷
669,837,125,57,八
684,893,101,73,坐
576,170,62,64,烏
568,229,75,59,竹
564,286,77,31,一
581,317,59,46,百
591,363,50,36,六
587,400,69,83,介
492,172,79,72,題
519,255,39,37,立
507,290,47,55,卓
509,339,55,53,覆
507,397,67,43,紅
517,435,46,47,單
500,480,79,54,?
513,535,48,30,二
498,572,73,72,件
448,280,52,66,案
455,341,49,55,覆
451,397,56,52,紅
465,441,35,45,單
454,486,54,55,?
450,533,48,30,一
446,571,54,80,件
375,165,56,59,神
381,223,52,74,輦
378,303,61,30,內
372,338,72,67,隔
373,410,69,59,?
369,462,75,43,?
375,505,62,47,二
375,554,72,133,件
