1466,306,59,57,皆
1461,371,68,65,死
1466,433,68,65,咸
1470,502,62,69,陵
1468,571,50,53,君
1509,570,59,51,雖
1516,617,44,37,未
1472,619,55,37,八
1478,656,50,38,十
1477,692,55,52,超
1474,743,65,84,資
1479,820,65,39,拜
1466,853,81,52,府
1469,902,80,52,院
1502,943,43,102,事
1396,351,52,51,臣
1437,391,30,34,下
1362,400,95,63,陳
1396,467,59,60,達
1383,521,70,49,而
1378,560,73,45,爲
1397,601,54,59,之
1411,644,52,80,矣
1410,728,46,54,具
1413,772,46,45,之
1402,814,65,66,年
1409,876,61,50,卽
1404,926,68,55,?
1429,985,43,56,之
1319,269,59,41,其
1323,312,65,51,時
1316,369,59,54,年
1313,418,67,69,也
1230,206,65,53,上
1219,273,92,42,曰
1237,326,72,63,依
1239,387,77,59,李
1238,452,77,61,?
1226,503,84,78,例
1241,593,63,53,可
1226,647,97,82,也
1162,287,62,52,張
1160,346,62,49,曰
1144,420,79,61,先
1158,484,62,59,朝
1171,542,53,36,時
1159,579,66,61,各
1147,648,79,76,陵
1176,722,40,51,香
1148,772,78,68,炭
1157,838,84,55,山
1154,898,58,65,摘
1164,962,71,69,奸
1075,271,76,66,書
1078,356,81,54,啓
1081,407,67,67,周
1076,477,80,45,回
1092,523,52,44,大
1090,560,63,38,小
1089,594,47,56,壬
1082,643,63,61,寅
1101,697,39,60,年
1087,758,54,69,量
1079,822,65,49,田
1097,861,52,63,時
1090,924,55,54,因
1095,980,55,35,田
1102,1008,57,56,使
998,283,78,49,狀
987,336,83,58,啓
996,394,76,47,以
1013,439,54,41,十
1019,483,49,48,里
1011,532,53,64,定
1011,598,49,57,矣
1014,754,50,54,申
1009,806,76,79,勅
1015,874,39,40,之
1001,909,67,69,意
1003,971,71,46,入
999,1013,98,53,啓
924,293,54,42,其
918,332,64,45,時
921,382,66,64,泰
908,441,85,80,香
926,513,70,50,三
913,560,75,68,穆
925,631,60,67,香
924,692,76,48,三
917,735,65,52,未
939,785,44,45,得
932,830,54,58,折
916,884,79,72,受
930,956,67,88,穆
769,306,72,42,二
776,355,67,36,則
779,383,77,86,仍
773,459,74,57,泰
772,519,85,55,三
793,572,57,61,中
770,630,83,38,一
781,672,73,39,則
769,711,66,60,昌
763,779,71,36,一
791,814,37,34,則
766,844,57,75,章
807,894,62,58,移
767,929,55,61,給
789,990,42,55,之
697,286,59,62,以
706,353,56,55,當
708,405,54,47,云
703,471,63,60,上
712,533,58,51,曰
699,581,58,49,登
687,644,77,48,對
709,696,48,57,時
697,741,56,57,爲
705,786,45,48,之
696,830,48,46,可
685,881,62,46,也
688,919,63,47,其
683,957,77,90,後
619,301,63,64,未
614,365,81,85,及
629,442,69,83,定
633,518,50,111,奪
621,628,63,63,大
627,691,49,56,臣
623,747,62,42,入
616,783,65,52,此
617,826,58,64,定
632,885,36,47,之
597,931,72,48,何
626,972,57,75,如
558,284,59,76,領
564,357,68,33,以
552,394,66,51,其
548,437,71,58,回
539,498,84,64,啓
538,562,79,44,仰
546,604,75,63,達
552,674,55,48,曰
537,718,68,45,地
534,762,65,47,方
537,803,65,50,官
554,851,44,48,與
517,901,94,80,陵
546,962,58,47,官
547,998,69,61,眼
462,288,77,53,同
478,348,66,91,劃
470,439,64,70,界
470,509,57,50,而
463,560,64,28,以
474,589,58,56,前
471,641,66,71,塚
464,700,58,91,墓
460,796,60,36,則
441,829,82,66,仍
477,876,37,58,之
445,927,73,55,其
454,973,64,43,子
451,1014,79,50,孫
410,268,50,81,勿
396,349,58,57,令
393,410,63,62,新
395,468,61,49,入
400,513,48,61,事
385,580,72,67,也
395,642,52,67,周
367,709,77,56,回
391,757,48,35,十
384,791,55,51,里
381,849,71,58,限
386,907,60,37,以
380,939,64,61,海
383,994,68,61,子
303,272,69,72,可
313,357,65,57,也
310,414,60,51,此
297,461,83,67,皆
313,522,53,51,當
306,578,71,53,施
315,636,50,60,之
312,687,53,52,事
290,752,83,61,也
298,810,69,49,然
298,860,63,62,後
315,919,32,59,有
281,958,77,61,犯
297,1017,67,44,則
234,284,50,58,守
209,358,75,56,直
219,429,71,64,罪
212,502,61,67,之
203,598,71,60,昌
209,674,53,73,章
206,773,68,57,元
199,828,87,56,無
198,885,76,91,穆
214,968,45,46,有
197,1010,75,38,二
