1351,194,88,57,人
1410,244,51,47,雖
1370,287,45,41,有
1352,321,79,71,厭
1356,387,71,42,苦
1361,426,70,43,者
1356,616,64,45,不
1352,665,82,67,敢
1360,732,67,36,不
1341,754,94,56,進
1347,886,80,43,必
1349,924,82,47,爲
1345,963,89,61,自
1352,1023,74,38,不
1291,197,53,40,則
1276,240,67,60,更
1279,289,74,43,使
1324,322,37,41,之
1284,331,64,50,應
1269,387,86,60,講
1280,602,60,38,故
1277,648,62,34,不
1276,686,71,59,得
1280,749,61,49,不
1279,796,62,48,行
1283,848,53,42,公
1269,947,70,48,若
1269,988,84,85,或
1198,202,70,56,任
1192,253,77,50,他
1196,304,72,53,所
1200,356,68,46,爲
1193,405,79,71,置
1206,476,65,51,之
1194,534,78,41,不
1216,574,46,32,問
1200,610,80,69,則
1189,676,91,60,誰
1202,729,63,58,任
1189,782,79,62,其
1190,837,79,49,職
1194,887,73,83,乎
1121,156,79,57,上
1125,211,68,51,曰
1118,262,78,53,推
1123,308,69,54,考
1118,369,66,43,亦
1131,409,63,35,不
1123,441,75,62,來
1131,503,50,51,事
1113,548,79,55,體
1119,603,67,51,甚
1119,647,65,40,不
1122,697,64,55,當
1119,745,79,65,矣
1107,809,71,52,趾
1118,861,67,42,完
1123,904,58,43,曾
1111,939,78,52,爲
1103,989,79,49,說
1121,1042,79,47,書
1042,194,80,60,時
1052,255,66,46,則
1048,297,71,51,上
1044,357,78,58,來
1044,412,57,110,耶
1097,413,34,41,肅
1090,452,48,41,謝
1035,529,74,52,梓
1043,588,63,42,曰
1040,623,71,46,說
1044,665,67,43,書
1030,704,81,46,時
1032,747,70,40,上
1040,774,73,77,來
1031,854,79,39,拜
1026,891,76,49,正
1044,939,62,38,言
1028,979,83,61,後
1043,1042,66,49,卽
979,208,65,53,歸
969,265,66,49,云
976,397,54,39,今
975,436,63,40,則
975,487,55,45,在
968,542,68,47,安
965,581,70,49,山
959,631,81,65,矣
891,152,80,50,上
908,195,67,48,曰
895,282,80,60,規
888,341,87,54,避
907,395,57,34,之
872,420,95,67,跡
893,485,59,53,事
880,541,83,46,涉
885,584,66,43,大
880,627,88,80,慢
892,724,71,47,只
889,775,67,52,罷
887,826,61,49,其
874,873,63,65,職
891,940,69,35,則
877,964,114,55,適
874,1017,82,69,中
697,180,83,52,其
707,222,87,70,願
705,294,99,68,掌
698,360,98,59,推
719,413,58,37,爲
721,454,57,38,可
703,494,110,94,耶
722,580,78,65,壽
706,647,95,70,興
722,725,76,32,曰
718,759,88,60,若
726,815,75,43,爲
714,863,111,76,拿
745,933,73,39,問
737,978,89,39,則
727,1030,98,42,似
624,191,63,52,可
616,234,89,70,矣
535,152,85,64,上
543,208,79,60,曰
535,275,128,82,拿
543,356,96,43,問
549,405,83,49,可
523,451,156,186,也
544,634,107,66,退
555,708,84,51,出
