1339,243,71,63,右
1337,304,70,58,曰
1347,361,65,62,臣
1346,418,71,53,等
1337,471,94,78,瞻
1334,545,92,63,望
1339,609,95,50,則
1334,759,104,54,眼
1345,822,103,65,彩
1339,891,95,69,晴
1348,956,87,68,明
1355,1027,79,51,而
1250,235,94,93,開
1257,334,80,62,眼
1261,400,65,60,如
1258,453,79,69,何
1153,163,103,61,上
1170,223,81,49,曰
1170,283,73,62,左
1171,347,91,61,眼
1170,405,94,53,不
1171,465,94,66,便
1168,526,107,83,矣
1185,611,80,65,有
1167,686,102,62,碍
1185,742,77,47,而
1185,745,71,44,null
1171,786,90,60,不
1156,843,127,83,精
1173,921,105,55,利
1156,960,137,95,矣
1077,238,89,68,然
1101,311,66,41,則
1081,360,79,26,一
1081,398,96,73,邊
1085,469,82,77,受
1077,543,108,82,針
1083,623,80,64,耶
1085,690,72,66,有
1066,768,104,69,鉉
1073,830,98,61,曰
1072,892,81,48,左
1066,946,97,69,右
1076,1018,85,57,則
989,232,94,86,效
997,327,87,60,不
990,380,97,85,專
989,476,80,35,一
993,517,91,99,邊
987,630,98,88,針
991,705,69,55,之
973,760,93,53,似
994,824,78,48,可
968,873,102,103,矣
984,982,68,46,上
982,1031,109,72,胞
877,232,91,53,北
882,288,91,79,厚
885,374,98,61,故
885,538,86,62,開
883,610,97,68,眼
885,677,88,45,似
893,719,71,46,不
860,766,112,77,便
868,848,104,80,矣
881,932,80,57,聖
871,992,104,65,任
888,1056,80,48,曰
758,242,89,72,雖
762,310,72,63,有
748,373,99,69,輕
760,439,78,62,重
751,507,94,58,當
752,568,94,77,試
749,636,85,75,左
738,706,104,68,右
741,786,104,65,傳
753,850,89,58,曰
734,919,108,112,醫
722,1029,110,78,等
648,232,98,52,以
654,291,90,47,爲
648,340,86,57,左
641,400,100,60,右
654,463,81,62,皆
651,527,90,77,當
647,605,80,44,云
651,655,57,76,矣
551,163,97,58,上
492,218,62,15,曰
562,281,90,50,此
560,334,81,52,不
549,394,94,44,必
546,445,105,69,濕
536,520,105,69,熱
550,593,97,71,雖
546,955,94,76,矣
550,862,91,94,是
551,787,75,58,如
564,720,86,53,而
556,673,99,48,寒
543,1029,73,60,右
473,221,87,64,曰
444,288,128,91,?
460,389,101,75,竹
471,471,74,51,則
453,521,86,66,當
455,591,90,72,左
439,674,93,61,右
450,735,81,85,皆
448,824,95,69,施
452,891,54,61,之
452,955,75,65,耶
452,1021,86,62,諸
376,228,84,90,醫
374,326,56,56,曰
351,387,104,90,然
365,488,92,64,諸
377,560,62,65,臣
359,617,90,60,少
347,676,98,75,退
408,829,51,42,聖
405,877,57,33,任
409,913,58,38,除
403,953,67,54,穴
354,823,60,40,起
349,859,77,51,針
352,905,62,49,有
338,958,92,76,鉉
287,140,80,63,上
284,210,92,85,受
282,295,91,77,鍼
276,383,73,61,右
284,444,79,77,邊
329,520,47,35,足
320,554,63,47,部
278,521,73,51,太
268,580,87,62,沖
264,742,99,86,?
273,832,82,78,兌
262,926,85,75,至
275,997,91,72,陰
