728,181,106,195,都
713,379,123,122,令
692,481,117,108,啓
706,605,90,72,曰
683,679,179,130,今
711,809,63,70,日
582,176,101,111,引
591,279,102,118,見
570,409,106,139,時
547,545,117,118,諫
548,675,149,122,院
568,800,107,68,則
560,882,117,108,旣
550,975,122,93,已
446,203,117,121,來
453,331,83,112,待
434,468,108,83,故
432,541,108,134,當
432,675,93,95,爲
422,777,100,79,入
416,865,101,110,侍
439,977,80,88,而
300,219,118,122,憲
318,324,91,148,府
307,480,98,81,則
299,563,94,113,未
289,686,135,128,及
282,801,104,124,來
286,926,123,144,待
