1055,154,55,46,上
1059,198,57,39,曰
1057,232,54,39,今
1063,273,65,58,番
1071,327,40,38,之
1067,359,70,51,倭
1075,415,38,56,與
1081,469,54,55,前
1070,516,53,44,有
1071,552,56,37,日
1082,584,45,47,曹
1122,608,26,33,大
1120,637,53,45,?
1081,638,46,49,平
1085,681,70,45,成
1088,718,63,51,泰
1088,763,53,48,出
1099,807,56,54,來
1106,867,47,44,時
1099,911,53,42,則
1092,941,70,64,渠
986,176,70,70,銳
1002,244,48,57,氣
1004,299,49,44,方
999,340,58,47,生
1048,375,26,23,而
1048,402,30,21,務
1053,421,20,19,爲
1049,439,34,36,駭
1060,476,25,29,異
1063,501,15,33,之
1015,423,42,65,擧
1022,489,43,60,措
1024,660,40,55,此
1010,716,54,50,倭
1025,761,57,46,則
1063,633,21,34,欲
1053,668,32,24,觀
1057,807,43,38,我
1069,842,37,41,國
1074,882,26,50,置
1075,926,30,35,之
1073,955,27,35,不
959,406,42,36,以
955,440,49,43,爲
959,530,45,28,如
994,548,29,46,前
992,588,30,22,所
958,677,52,46,別
959,721,52,56,無
963,778,59,36,所
964,803,58,48,利
1020,911,22,30,乃
1001,930,31,23,如
1014,952,25,47,是
885,188,54,57,耶
780,533,61,49,渠
794,579,40,83,輩
787,664,46,59,聲
798,718,35,50,言
793,767,43,36,上
794,807,43,57,來
798,850,48,33,而
792,879,61,37,亦
785,921,67,49,曰
794,964,53,46,所
795,1012,52,39,經
799,1052,51,17,一
802,1068,59,39,路
757,184,24,26,若
756,207,29,35,或
719,183,44,53,接
717,234,48,53,待
719,286,49,41,則
747,318,37,42,固
752,359,35,36,宜
722,394,51,55,受
715,434,62,64,饋
728,499,46,27,如
731,527,49,39,不
723,572,57,36,給
735,605,50,46,馬
721,645,61,52,則
738,692,49,41,亦
737,725,48,52,當
721,767,57,48,徒
737,819,48,39,步
740,851,45,46,云
726,890,63,82,矣
745,963,35,50,壽
724,1005,64,58,興
773,1055,35,29,曰
738,1064,47,44,此
660,179,53,58,倭
673,233,38,31,所
670,258,36,31,爲
663,293,50,45,頗
667,337,53,35,似
664,377,57,39,沈
675,407,35,47,重
672,449,38,50,矣
668,492,36,40,左
706,490,23,28,臣
705,514,24,28,自
705,541,29,24,外
707,564,21,15,聞
707,583,25,45,之
679,530,28,29,水
664,564,54,41,使
669,608,52,53,鄭
669,652,53,45,后
672,697,59,61,亮
663,743,47,47,與
679,785,46,41,人
669,823,56,48,私
661,870,70,44,札
678,904,37,47,中
672,947,45,26,以
672,973,52,45,爲
671,1003,51,32,近
678,1042,36,19,日
667,1059,69,56,館
613,220,45,40,倭
616,262,41,27,以
606,292,55,45,移
605,335,54,42,館
616,370,45,60,事
614,432,47,27,大
617,467,46,47,怨
611,512,42,47,其
616,551,37,35,主
616,586,42,42,事
609,625,58,48,者
617,768,35,36,有
623,800,39,37,時
624,832,45,38,屯
617,866,44,49,聚
615,914,48,47,則
608,961,63,47,偕
615,997,53,37,曰
614,1029,53,46,釜
620,1069,48,38,山
556,174,56,41,非
557,216,50,34,不
557,249,52,46,甚
557,297,53,29,好
554,327,47,32,而
548,355,62,33,必
565,382,36,41,欲
548,425,60,39,往
553,459,57,37,他
557,555,54,49,誰
573,590,27,46,主
550,632,52,36,此
541,662,74,41,議
549,704,67,34,使
560,740,54,46,我
559,783,45,29,不
555,816,54,44,安
546,862,62,66,耶
564,920,43,53,我
556,970,55,52,國
552,1009,59,40,人
561,1042,49,27,所
556,1071,51,49,聞
