1362,568,52,47,罪
1368,618,36,29,之
1369,647,29,26,可
1364,670,47,32,也
1402,697,28,25,如
1369,704,31,29,以
1367,730,45,32,求
1373,763,32,26,言
1374,784,26,30,而
1366,817,41,24,不
1360,837,48,43,敢
1360,877,59,42,罪
1368,922,37,29,則
1403,940,22,29,孝
1402,965,28,31,宗
1405,994,30,45,朝
1359,947,44,48,金
1364,993,38,37,弘
1363,1027,42,45,郁
1304,192,41,42,何
1307,234,43,27,以
1310,261,44,35,死
1307,443,45,55,耳
1309,501,39,44,壽
1303,544,49,66,慶
1317,602,34,31,曰
1310,628,33,44,益
1312,667,37,49,廉
1308,716,44,39,極
1313,754,33,32,奸
1313,783,36,38,邪
1324,816,12,31,之
1308,836,51,37,人
1312,869,42,24,也
1311,896,43,42,錫
1312,930,38,47,胄
1316,974,34,31,亦
1307,1004,52,41,熟
1313,1046,41,35,知
1252,203,39,28,之
1248,230,47,47,矣
1248,272,45,50,其
1248,318,45,35,言
1250,348,47,37,奸
1246,388,51,44,邪
1256,428,33,26,則
1252,449,45,40,罪
1258,480,24,35,之
1257,506,28,39,爲
1251,542,43,45,當
1250,588,39,34,何
1253,617,36,30,不
1259,649,33,30,可
1259,676,34,33,之
1259,708,34,43,有
1245,752,49,48,錫
1246,797,50,55,胄
1245,853,48,35,曰
1242,889,58,37,此
1265,920,25,29,言
1291,937,26,30,則
1257,978,42,54,是
1264,1035,35,33,而
1184,210,48,41,罪
1192,254,31,26,之
1190,280,37,31,則
1192,308,28,28,不
1196,340,30,49,可
1190,387,39,43,壽
1186,429,51,54,慶
1186,481,52,30,曰
1198,507,36,37,大
1201,543,34,37,臣
1197,578,37,32,爲
1192,605,42,48,其
1197,647,45,42,攻
1207,684,33,31,己
1225,713,30,22,也
1187,830,48,49,故
1186,873,45,40,如
1190,910,48,45,是
1203,949,26,33,而
1226,967,26,29,終
1198,988,36,21,不
1201,1016,30,24,可
1187,1043,55,26,不
1127,208,42,35,罪
1117,246,51,37,也
1126,282,49,51,挺
1133,328,37,38,昌
1127,365,50,29,曰
1127,391,41,50,益
1132,439,43,44,廉
1127,479,53,41,疏
1126,524,42,32,臣
1133,556,39,28,則
1134,579,27,38,未
1127,616,51,41,見
1132,653,34,29,而
1126,683,58,46,旣
1122,724,42,27,曰
1116,749,60,44,益
1130,789,41,48,廉
1146,824,22,41,之
1125,862,53,46,疏
1138,912,35,25,則
1133,939,33,32,其
1138,965,30,34,言
1117,996,61,34,必
1136,1027,42,33,不
1067,203,40,33,正
1064,237,43,44,大
1066,276,49,51,矣
1071,325,36,47,壽
1066,370,40,52,慶
1066,421,45,24,曰
1071,450,42,40,求
1072,486,28,32,言
1083,510,19,30,之
1064,545,42,39,下
1060,591,49,35,非
1066,623,33,33,者
1065,648,34,46,斥
1064,692,27,29,之
1058,719,45,44,然
1053,759,51,55,後
1049,812,66,48,是
1057,853,49,40,者
1062,885,37,38,方
1057,924,53,36,來
1060,961,39,45,豈
1063,1005,36,33,可
1064,1041,46,27,以
1008,196,45,41,求
1012,236,33,33,言
1018,271,21,25,而
1007,299,36,32,不
999,329,46,42,罪
1041,365,23,29,之
1012,370,32,57,乎
1004,425,42,41,錫
1006,467,46,37,胄
1011,504,38,32,曰
1001,534,43,41,壽
998,573,57,52,慶
1002,622,33,28,不
1011,650,34,35,見
1010,680,26,35,其
997,715,43,36,疏
1009,747,24,27,而
1001,772,33,39,直
994,809,44,31,以
996,834,43,40,其
999,870,50,30,人
1008,894,30,33,平
1004,924,40,38,生
1005,960,33,47,行
1011,1005,27,26,不
1005,1027,38,44,善
945,197,45,48,謂
951,245,37,34,當
950,276,34,30,如
950,306,45,32,此
951,338,32,28,爲
951,364,41,47,臺
946,411,51,51,諫
964,457,17,21,之
946,471,50,50,道
941,521,44,33,以
955,552,28,20,不
947,576,36,33,當
946,604,36,30,如
943,630,50,49,是
946,674,36,50,壽
944,724,43,48,慶
946,767,33,32,曰
934,800,48,39,雖
946,839,33,29,曰
946,871,37,23,不
944,898,40,22,以
946,919,48,29,人
942,940,46,52,廢
955,989,29,40,言
941,1020,47,51,益
889,193,39,53,廉
909,236,12,33,之
899,271,22,26,口
891,299,42,35,安
901,329,27,30,有
891,356,46,43,好
897,397,38,49,言
890,442,43,48,錫
888,488,45,46,胄
893,532,38,26,曰
894,554,33,51,益
889,600,40,53,廉
893,652,35,31,爲
886,681,49,35,人
891,713,35,27,不
887,737,45,34,必
888,770,40,48,用
892,818,29,25,而
892,844,37,39,罪
900,878,19,36,之
894,913,31,24,則
896,938,27,29,不
895,968,32,98,可
764,213,57,59,積
776,265,41,37,曰
764,301,56,52,雖
782,346,35,36,有
770,381,47,37,攻
774,411,37,39,臣
785,448,26,32,之
784,478,28,35,言
782,512,40,41,實
782,547,41,35,非
780,583,36,38,大
772,614,49,47,段
815,652,23,23,不
817,673,22,36,過
772,669,42,23,以
772,691,40,41,古
776,727,40,35,大
776,758,42,52,臣
781,802,39,56,責
776,854,41,51,臣
807,897,32,85,耳
816,984,24,34,而
708,165,60,42,展
706,207,53,51,下
745,243,21,34,乃
714,265,33,21,以
714,286,44,32,攻
719,315,37,37,斥
714,346,37,37,大
721,379,36,39,臣
720,418,36,35,爲
712,455,45,57,敎
742,502,30,20,以
747,515,32,35,此
722,537,43,38,罪
710,571,51,58,益
720,626,44,47,廉
723,669,36,44,臣
709,715,54,49,實
718,897,47,47,悚
717,950,55,42,?
732,990,43,24,不
734,1012,49,51,安
653,201,29,46,于
650,243,43,25,心
660,269,45,55,矣
652,365,39,39,上
654,398,38,30,曰
657,426,34,38,大
654,458,38,46,臣
658,499,35,35,之
661,530,33,46,言
648,573,50,33,如
655,601,50,43,此
654,637,48,44,故
660,683,33,31,不
658,709,47,46,罪
665,753,24,34,而
659,785,36,29,所
651,813,46,52,帶
658,859,50,55,職
660,912,38,28,則
666,937,37,46,竝
656,977,63,53,遞
