1369,193,51,75,庸
1362,261,58,56,?
1366,314,61,47,鄙
1369,357,50,59,屑
1387,411,26,35,之
1368,441,46,56,事
1406,490,23,27,又
1372,576,39,52,可
1370,629,45,32,以
1354,660,66,58,盡
1360,708,55,51,達
1351,816,59,46,雖
1345,859,65,63,無
1350,915,60,59,誤
1356,973,47,39,禮
1378,1001,25,53,之
1313,204,47,56,失
1303,521,47,67,豈
1311,586,37,37,可
1305,616,46,37,使
1298,653,51,43,憲
1303,689,38,50,長
1301,731,44,37,之
1292,771,55,42,任
1299,810,45,54,?
1313,859,23,34,之
1301,902,45,35,於
1291,942,53,30,如
1289,976,59,86,許
1239,204,65,56,人
1246,254,60,48,哉
1243,304,59,49,況
1250,340,53,46,今
1247,386,49,52,大
1238,432,68,55,禮
1255,484,44,34,已
1247,525,50,36,正
1240,560,57,69,國
1244,628,42,42,是
1249,669,48,40,已
1241,709,53,66,定
1242,773,42,36,之
1235,809,60,65,後
1230,911,55,51,決
1248,959,36,29,不
1244,990,37,51,可
1174,213,49,54,置
1179,268,41,33,而
1184,301,41,36,不
1178,336,55,61,論
1173,403,52,54,請
1175,443,42,46,大
1183,486,31,41,司
1172,520,54,50,憲
1178,568,47,55,李
1167,618,60,54,惟
1176,670,49,49,泰
1162,718,61,36,削
1176,755,42,51,奪
1165,806,54,52,官
1173,854,46,61,爵
1166,916,50,33,門
1177,942,48,40,外
1177,980,64,61,黜
1118,207,49,50,送
1119,308,38,42,上
1113,345,47,43,曰
1121,388,38,35,勿
1109,425,55,71,煩
1104,500,66,44,又
1087,547,75,56,啓
1110,594,42,36,曰
1099,632,50,39,當
1085,667,65,47,賓
1098,714,54,50,廳
1093,758,70,50,會
1092,808,69,52,議
1119,845,22,43,之
1112,875,27,38,日
1094,931,60,55,先
1104,983,39,20,王
1101,1005,66,56,親
1047,199,47,77,考
1041,273,63,49,禮
1044,320,57,52,經
1046,410,46,34,下
1042,448,60,51,詢
1039,497,51,34,諸
1052,525,29,33,臣
1035,554,47,40,非
1034,593,44,39,止
1021,623,56,34,一
1031,648,46,47,再
1039,692,35,37,而
1035,726,49,41,至
1029,766,61,45,誠
1041,798,26,35,之
1033,831,62,59,敎
1034,893,50,34,丁
1030,922,52,56,寧
1042,973,50,27,反
1034,1000,61,53,復
979,207,45,48,苟
985,254,37,38,有
983,289,40,36,不
976,320,63,67,泯
997,368,21,39,之
964,404,63,76,?
976,475,51,44,性
973,523,39,36,爲
963,556,54,38,人
969,589,44,40,臣
