1439,192,13,10,null
1449,201,60,59,上
1443,260,63,52,曰
1452,315,60,54,依
1473,375,53,50,爲
1481,413,37,52,之
1393,254,49,89,胄
1395,348,62,45,曰
1387,384,78,73,式
1418,456,42,58,年
1417,510,46,30,則
1402,541,60,41,四
1415,577,49,73,學
1407,649,68,55,課
1420,702,69,76,製
1418,780,64,60,付
1427,824,42,50,之
1419,861,67,61,監
1419,927,73,59,試
1435,980,64,67,矣
1316,272,62,36,甲
1320,306,64,73,寅
1332,385,64,46,年
1343,438,58,33,則
1339,471,51,32,以
1339,509,68,76,國
1332,573,75,61,恤
1343,638,72,70,廢
1363,704,34,38,之
1354,748,53,39,而
1345,787,71,52,癸
1364,846,56,45,丑
1356,881,63,52,壬
1370,941,49,44,子
1359,981,64,63,年
1268,280,41,30,則
1266,310,55,62,當
1272,366,41,50,爲
1267,412,60,59,課
1258,461,75,80,製
1279,553,51,38,而
1263,594,64,63,南
1271,655,63,64,學
1282,714,53,45,則
1257,743,84,56,臣
1268,796,69,40,爲
1277,828,68,78,敎
1288,905,56,58,授
1289,971,69,72,製
1198,275,44,70,之
1191,334,65,48,而
1187,385,79,51,他
1197,435,54,58,學
1211,496,44,57,則
1198,547,51,39,未
1201,587,75,84,及
1195,671,69,54,他
1206,719,57,65,敎
1196,792,74,72,授
1211,861,49,44,令
1189,899,94,63,該
1204,962,78,76,曹
1105,257,62,80,差
1101,337,80,63,出
1107,400,75,56,課
1123,466,69,75,製
1124,551,68,44,何
1136,594,55,64,如
1033,209,58,65,上
1023,302,87,47,曰
1038,353,72,64,依
1041,424,62,44,爲
1044,481,67,107,之
1044,597,69,53,領
1059,652,63,40,曰
1047,695,61,52,學
1062,748,60,68,製
1062,817,55,60,未
1047,873,77,45,知
1063,914,69,46,其
1070,963,55,45,可
1073,1002,67,45,而
979,267,45,79,敎
969,344,72,72,授
985,414,47,54,皆
965,460,67,61,名
992,516,39,58,官
975,574,58,43,故
982,627,43,45,名
967,668,54,51,官
969,717,67,50,多
984,763,60,67,怠
986,830,63,77,慢
981,901,58,41,不
996,940,50,48,爲
1004,988,48,79,擧
906,257,63,61,行
910,328,60,97,矣
918,418,45,72,胄
904,491,67,48,曰
915,535,47,49,甲
902,584,67,75,寅
901,651,61,67,年
918,718,56,38,則
906,741,59,59,以
905,801,67,73,國
913,881,60,55,恤
913,932,55,38,勿
916,967,68,39,爲
935,1006,62,38,矣
749,258,80,79,胄
762,347,66,62,曰
751,397,60,68,守
745,453,74,72,禦
760,530,69,24,一
759,557,60,40,千
760,598,47,36,五
762,637,62,58,百
770,673,47,82,名
755,743,67,66,前
755,803,67,40,已
740,851,89,57,點
766,911,43,60,考
759,959,48,54,此
752,1013,84,53,後
680,259,53,64,高
681,324,58,58,陽
678,381,75,63,坡
681,449,57,48,州
684,498,56,36,則
698,527,54,66,勅
690,593,50,44,行
705,630,27,28,之
677,670,67,61,路
676,736,71,51,也
684,792,56,54,廣
679,846,64,54,則
687,898,62,53,臣
705,944,35,47,當
688,995,60,69,京
581,254,83,58,陵
591,327,75,68,往
611,390,67,80,試
617,460,49,48,故
608,501,64,59,姑
615,558,54,71,置
614,639,54,64,其
615,701,58,41,外
613,749,50,70,軍
606,818,68,57,兵
613,868,50,64,皆
611,929,61,54,當
613,983,62,56,試
511,258,67,61,才
521,322,66,38,而
527,363,60,54,勅
509,412,87,72,後
534,481,60,41,則
528,526,62,77,農
516,604,86,71,勅
529,669,73,40,前
535,713,66,45,則
529,765,71,42,小
526,808,66,110,祥
433,366,62,33,一
446,395,59,43,千
444,431,52,48,之
444,472,57,77,軍
457,547,66,57,也
442,590,65,62,臣
440,657,79,68,欲
442,711,74,70,往
455,781,65,64,試
452,840,67,49,而
454,878,59,51,方
445,934,80,41,便
454,968,59,40,上
469,1008,58,57,京
346,257,67,57,三
368,311,46,37,日
353,350,67,51,當
381,398,40,39,爲
360,445,77,58,習
348,502,92,65,操
269,250,68,64,訓
292,317,45,67,都
281,373,67,49,李
297,426,42,46,斗
296,472,62,81,龜
332,548,40,32,方
337,589,33,19,爲
341,609,35,42,精
334,652,47,41,抄
338,692,40,36,把
334,722,52,43,摠
292,566,51,39,臣
309,604,23,31,之
295,632,42,46,本
289,690,41,81,幕
306,776,31,37,下
277,820,78,46,也
294,860,60,61,欲
269,909,79,39,以
303,951,39,47,爲
290,998,75,42,把
200,246,84,75,摠
203,320,71,63,兵
198,385,78,42,曹
214,427,73,43,判
227,475,48,48,書
224,675,57,57,達
216,744,60,50,兵
209,808,60,46,曰
212,858,59,57,精
225,924,50,127,抄
