1449,279,75,61,必
1462,339,52,52,當
1458,390,62,67,掘
1468,449,52,45,出
1462,493,59,58,或
1461,543,60,78,擔
1466,621,60,68,指
1457,674,73,74,或
1469,746,53,75,喪
1460,826,76,69,需
1484,887,42,57,末
1480,949,53,76,布
1377,230,49,90,命
1381,313,54,77,使
1366,389,70,82,給
1401,466,35,61,之
1372,518,55,53,如
1369,584,68,68,何
1284,230,64,56,上
1300,295,61,58,曰
1274,336,79,80,擔
1294,419,60,75,軍
1291,486,66,76,喪
1287,552,76,85,需
1289,621,78,79,給
1322,687,32,55,之
1305,733,45,50,可
1296,784,75,59,也
1295,847,70,61,領
1298,915,59,45,曰
1305,960,79,79,僕
1208,255,71,89,提
1211,347,56,69,張
1218,406,47,40,曰
1213,445,56,61,春
1219,496,47,47,川
1212,543,62,67,趙
1217,594,48,66,遠
1212,665,72,59,期
1208,721,65,41,以
1211,764,69,78,國
1214,831,52,51,馬
1198,877,88,77,疲
1219,947,59,87,降
1145,263,56,93,資
1125,342,73,70,僕
1141,412,59,53,寺
1138,472,68,51,則
1132,517,70,62,依
1134,582,75,59,例
1146,643,53,62,當
1135,701,50,44,如
1140,746,51,53,此
1142,798,48,52,而
1136,838,57,68,春
1139,901,51,50,川
1136,947,57,30,以
1144,983,63,54,防
1055,267,80,73,禦
1052,335,72,78,降
1060,422,68,84,資
1067,512,55,53,則
1061,554,64,50,必
1052,609,79,70,遞
1049,674,67,58,而
1054,728,60,48,此
1053,775,60,43,則
1058,821,66,68,到
1049,886,71,58,任
1047,936,66,46,七
1064,976,52,65,日
973,277,61,59,送
989,333,43,56,之
975,382,66,91,固
981,472,63,51,非
988,523,48,57,其
975,588,73,52,罪
984,681,58,63,先
990,760,50,54,朝
984,809,55,57,時
988,866,39,50,如
989,917,43,43,此
986,966,57,64,者
901,274,66,76,命
914,356,53,46,使
907,403,64,68,越
914,472,48,46,等
911,515,51,40,而
907,549,66,51,勿
914,595,54,49,爲
913,651,54,78,降
914,734,51,82,資
911,820,57,55,此
907,882,66,48,時
911,932,59,61,春
928,986,46,70,川
802,269,72,53,以
797,328,60,78,災
808,411,67,86,邑
786,488,85,86,遞
797,569,56,86,易
789,648,53,59,甚
786,722,68,71,難
791,784,60,89,矣
701,201,64,66,上
709,279,56,65,曰
693,340,81,99,越
702,440,59,65,等
690,488,73,80,而
678,569,82,91,降
679,673,86,130,資
605,277,67,57,領
616,341,66,51,曰
601,401,68,71,闕
602,473,76,38,一
604,511,69,45,把
611,561,54,38,守
621,602,38,54,事
616,654,44,46,臣
614,699,43,32,問
615,735,41,36,于
600,772,61,53,兵
592,836,79,34,曹
613,872,53,33,則
600,909,55,56,軍
611,958,55,52,數
603,1005,70,37,則
531,279,74,49,知
557,327,34,52,之
543,371,54,81,矣
535,447,55,36,以
532,483,51,34,小
529,517,63,60,紙
528,580,67,43,仰
521,622,78,63,達
530,681,60,58,各
516,744,78,35,門
524,784,59,71,軍
525,848,65,86,數
528,926,58,49,此
535,973,55,71,固
457,245,63,60,小
470,303,39,60,矣
458,367,59,52,食
447,423,77,73,代
455,486,56,61,有
461,543,38,53,之
446,598,49,35,十
447,638,55,60,名
463,688,29,55,之
435,748,69,28,門
450,784,62,39,亦
455,827,48,35,爲
451,861,57,38,二
455,898,50,53,名
450,950,57,38,此
455,993,62,40,則
376,257,61,57,守
387,323,56,43,將
403,367,26,47,之
375,412,56,55,失
379,471,56,52,也
369,524,71,61,承
378,591,55,44,曰
369,639,55,55,常
372,692,62,43,見
372,732,59,68,丹
361,803,84,72,鳳
370,875,59,58,每
372,933,49,31,二
371,961,54,58,名
304,255,47,39,也
301,293,57,43,問
301,349,62,40,之
297,405,58,34,則
291,462,72,59,食
295,529,68,54,代
305,578,49,51,云
300,622,53,59,矣
287,693,58,63,領
282,753,68,54,曰
290,809,45,50,金
284,860,54,62,號
273,922,78,43,門
278,966,63,52,衛
226,251,53,47,將
222,299,58,39,使
230,339,51,35,入
233,378,45,45,於
214,428,66,44,把
220,477,60,55,摠
218,548,59,33,所
217,585,66,60,而
217,645,61,58,他
215,710,61,35,門
214,759,47,54,軍
208,821,54,33,士
218,861,47,47,別
211,913,57,29,入
214,945,50,53,直
215,998,57,43,處
