1460,270,49,62,今
1468,606,52,34,曰
1468,639,56,57,固
1474,692,51,49,欲
1475,755,60,44,仰
1481,789,56,63,達
1494,844,35,34,而
1483,876,46,37,以
1479,917,64,50,摠
1484,971,63,54,護
1386,274,55,46,不
1390,327,54,31,曰
1414,574,39,38,曰
1390,614,76,61,摠
1407,668,53,56,護
1401,724,60,48,意
1405,768,70,53,見
1413,813,46,52,自
1403,865,63,69,同
1413,924,53,38,忘
1412,968,65,47,憂
1311,271,57,53,里
1309,340,71,55,峴
1325,396,45,51,當
1303,448,73,61,塞
1338,520,39,45,其
1325,561,49,42,下
1324,594,51,50,有
1301,648,88,58,越
1330,704,49,36,去
1344,739,33,34,之
1320,768,73,68,路
1340,829,51,47,至
1334,875,53,42,其
1320,921,73,56,處
1333,973,54,45,而
1214,278,70,89,塞
1256,363,26,52,之
1237,414,58,55,爲
1253,466,42,69,當
1246,530,52,56,初
1234,582,61,63,欲
1236,643,60,64,狹
1269,693,31,67,之
1238,756,59,51,淸
1229,811,84,62,風
1238,869,71,65,箚
1244,943,71,53,是
1260,990,60,53,矣
1154,271,54,55,其
1161,338,60,40,內
1176,374,34,44,有
1169,413,49,71,畓
1164,475,67,48,亦
1169,516,52,53,爲
1169,566,48,35,入
1163,604,63,65,陳
1165,667,58,46,似
1170,705,44,58,當
1158,773,70,55,速
1165,821,55,46,爲
1142,868,76,58,定
1172,922,47,108,奪
1085,283,54,52,其
1095,328,49,67,路
1101,399,48,33,則
1102,436,40,45,當
1091,478,61,79,塞
1103,541,52,50,而
1090,589,50,34,今
1092,614,66,81,番
1106,733,34,73,擧
1098,805,53,67,動
1102,867,50,52,則
1101,921,47,47,當
1101,961,56,49,由
1117,1009,45,36,其
1013,286,61,73,路
1008,357,75,46,何
1024,400,63,52,者
1020,448,56,39,田
1020,498,57,59,地
1022,546,56,42,則
1027,579,47,47,入
1018,616,63,64,陳
1029,666,56,52,爲
1042,715,36,41,可
1021,756,63,53,道
1028,807,60,58,路
1029,867,57,42,則
1033,906,59,60,固
1026,967,65,52,留
927,293,65,56,若
928,354,65,42,取
941,391,59,68,新
931,458,66,57,路
943,508,58,42,則
933,544,60,53,當
945,594,39,48,自
938,643,61,66,康
922,715,79,48,東
924,760,86,58,陵
935,820,68,31,爲
961,858,40,42,之
926,902,81,59,修
927,956,81,47,治
980,1005,32,41,之
792,287,75,64,際
807,359,59,37,人
813,395,48,39,力
787,435,79,45,必
797,482,69,64,多
814,549,40,65,此
808,612,49,48,時
806,667,61,55,宜
798,723,63,81,務
799,801,55,51,安
787,835,77,66,民
806,895,55,75,矣
728,234,45,37,上
724,288,61,42,曰
708,332,74,67,依
710,395,78,47,爲
737,454,29,83,之
710,545,74,56,領
727,616,52,40,曰
731,651,39,47,大
721,690,62,58,路
721,746,58,39,亦
719,787,71,35,當
722,824,66,72,修
722,905,73,41,治
736,942,53,42,而
736,983,63,53,只
660,234,60,32,四
654,291,39,41,可
650,339,57,58,通
647,398,47,62,行
663,460,37,53,而
638,500,65,66,已
569,225,54,46,上
578,284,58,38,曰
575,322,51,51,大
574,388,57,41,路
627,418,28,33,修
624,451,38,39,治
574,440,52,44,亦
593,484,44,58,當
583,537,54,81,通
587,615,45,36,行
581,645,60,40,而
555,673,96,53,已
570,726,79,71,修
574,793,77,60,治
578,848,62,39,不
570,884,81,41,必
586,931,49,41,太
577,978,86,77,廣
495,275,68,33,以
492,322,69,57,備
500,375,63,59,民
502,444,49,45,力
504,495,46,43,可
484,545,76,71,也
404,259,63,69,領
416,322,54,47,曰
404,371,68,41,江
410,414,59,66,華
414,478,71,63,環
421,537,41,36,刀
422,569,50,39,五
409,604,57,50,百
410,653,69,48,柄
404,701,64,44,當
415,745,45,59,造
398,802,67,58,給
406,855,54,56,守
384,920,74,61,禦
408,983,67,70,廳
360,258,35,77,掌
374,342,18,50,之
350,507,48,78,實
348,577,50,49,有
332,631,70,68,儲
337,696,61,45,他
337,730,55,72,處
333,789,58,54,亦
339,847,47,63,多
346,897,35,44,而
327,941,62,45,必
332,987,53,47,以
280,249,57,67,鋼
268,327,64,69,鐵
268,580,54,70,容
265,653,67,29,入
259,679,53,53,使
255,733,61,69,海
259,795,61,58,西
269,859,49,56,爲
276,901,33,51,之
255,952,55,45,何
263,1008,59,38,如
213,198,31,66,上
