1338,192,115,120,然
1351,312,103,71,不
1346,385,116,118,知
1365,511,94,174,事
1364,673,94,132,甚
1356,803,106,84,可
1335,865,137,178,該
1209,204,120,126,俱
1220,326,89,138,有
1202,435,128,95,不
1198,533,150,145,爲
1206,668,145,153,檢
1200,810,124,130,飭
1200,941,129,131,致
1063,210,124,184,察
1105,384,60,100,之
1080,491,106,116,失
1080,629,92,107,請
1068,755,114,121,遠
1055,866,142,111,接
1067,955,119,110,使
909,233,162,123,吳
947,361,128,62,始
910,440,153,120,壽
955,573,90,143,黃
937,717,133,140,海
955,843,92,112,監
939,955,117,116,司
707,207,138,123,尹
704,341,145,123,垓
815,450,71,61,也
814,724,63,85,官
816,810,60,52,等
731,694,78,120,重
726,812,128,112,推
745,931,90,117,考
579,210,106,153,當
580,373,116,130,諧
562,495,137,160,差
570,654,135,112,備
537,785,158,129,譯
578,922,129,135,官
431,224,117,131,令
426,373,142,124,攸
448,512,90,109,司
429,615,122,141,推
401,777,162,140,治
413,913,136,96,何
461,1000,103,80,如
284,163,148,139,傳
279,327,139,116,曰
270,440,164,291,允
